HOUSEID,NAME,PRICE,ROOMS,BATHROOMS,SIZE,TYPE,SALE,LOCATION,YEAR,URL,PERMALINK
MLM2288430169,"'-casa-en-venta-recuperacion-bancaria-col-la-perla-guadalajara-jalisco-laab2",1001403,5,5,237,HOUSE,SALE,SAN JUAN DE DIOS,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-2288430169-casa-en-venta-recuperacion-bancaria-col-la-perla-guadalajara-jalisco-laab2-_JM
MLM2295705605,"'-departamento-en-renta-en-col-jardines-de-los-poetas-guadalajara-jal",16000,2,2,85,APARTMENT,RENT,JARDINES DE LOS POETAS,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-2295705605-departamento-en-renta-en-col-jardines-de-los-poetas-guadalajara-jal-_JM
MLM2296603469,"'-renta-departamento-2-ambientes-moderna",26000,2,2,180,APARTMENT,RENT,MODERNA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-2296603469-renta-departamento-2-ambientes-moderna-_JM
MLM2296667421,"'-venta-departamento-2-ambientes-moderna",7100000,2,2,180,APARTMENT,SALE,MODERNA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-2296667421-venta-departamento-2-ambientes-moderna-_JM
MLM2296721775,"'-casa-en-renta-en-la-coloniaamericana",40000,6,3,273,HOUSE,RENT,AMERICANA,2025,https://inmuebles.mercadolibre.com.mx/casas/renta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-2296721775-casa-en-renta-en-la-coloniaamericana-_JM
MLM2296804051,"'-departamento-en-americana-guadalajara-con-3-recamaras-125-m-id-152443",36000,3,2,125,APARTMENT,RENT,AMERICANA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-2296804051-departamento-en-americana-guadalajara-con-3-recamaras-125-m-id-152443-_JM
MLM2297869681,"'-casa-en-venta-en-san-elias-guadalajara",1105000,3,2,195,HOUSE,SALE,SAN ELIAS,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-2297869681-casa-en-venta-en-san-elias-guadalajara-_JM
MLM2299097391,"'-departamento-en-venta-en-la-colonia-americana-guadalajara",4650000,2,2,110,APARTMENT,SALE,AMERICANA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-2299097391-departamento-en-venta-en-la-colonia-americana-guadalajara-_JM
MLM2299108563,"'-casa-remodelada-cerca-forum-tlaquepaque-y-parian",12000,4,2,145,HOUSE,RENT,RANCHO BLANCO,2025,https://inmuebles.mercadolibre.com.mx/casas/renta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-2299108563-casa-remodelada-cerca-forum-tlaquepaque-y-parian-_JM
MLM2300594637,"'-casa-de-lujo-en-renta-colonia-moderna",39000,4,3,415,HOUSE,RENT,MODERNA,2025,https://inmuebles.mercadolibre.com.mx/casas/renta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-2300594637-casa-de-lujo-en-renta-colonia-moderna-_JM
MLM2300600467,"'-departamento-amueblado-en-renta-en-jardines-del-bosque",19500,3,2,110,APARTMENT,RENT,JARDINES DEL BOSQUE CENTRO,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-2300600467-departamento-amueblado-en-renta-en-jardines-del-bosque-_JM
MLM2300607753,"'-departamento-nuevo-de-lujo-en-renta-o-venta-en-providencia-penthouse",58000,3,3,176,APARTMENT,RENT,PROVIDENCIA 1A SECCION,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-2300607753-departamento-nuevo-de-lujo-en-renta-o-venta-en-providencia-penthouse-_JM
MLM2300633093,"'-departamento-tipo-loft-de-lujo-en-venta-o-renta-hotel-demetria",100000,2,2,360,APARTMENT,RENT,CHAPULTEPEC,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-2300633093-departamento-tipo-loft-de-lujo-en-venta-o-renta-hotel-demetria-_JM
MLM2300659905,"'-departamento-en-renta-frente-al-andador-chapultepec",29000,2,2,75,APARTMENT,RENT,AMERICANA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-2300659905-departamento-en-renta-frente-al-andador-chapultepec-_JM
MLM2300915253,"'-hermosa-casa-en-jardines-del-bosque",5990000,5,3,230,HOUSE,SALE,JARDINES DEL BOSQUE,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-2300915253-hermosa-casa-en-jardines-del-bosque-_JM
MLM2300981099,"'-venta-departamento-2-ambientes-chapultepec-country",4109000,2,2,70,APARTMENT,SALE,CHAPULTEPEC COUNTRY,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-2300981099-venta-departamento-2-ambientes-chapultepec-country-_JM
MLM2305239207,"'-departamento-en-renta-en-condominio-cuatro-vientos-col-americana",29900,2,2,134,APARTMENT,RENT,AMERICANA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-2305239207-departamento-en-renta-en-condominio-cuatro-vientos-col-americana-_JM
MLM2307386345,"'-departamento-nuevo-en-venta-en-colonia-americana-zona-chapultepec",22000,2,2,84,APARTMENT,RENT,OBRERA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-2307386345-departamento-nuevo-en-venta-en-colonia-americana-zona-chapultepec-_JM
MLM2309421017,"'-departamento-en-renta-col-lomas-de-oblatos-guadalajara-jalisco",6500,2,1,65,APARTMENT,RENT,LOMAS DE OBLATOS 2A SECC,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-2309421017-departamento-en-renta-col-lomas-de-oblatos-guadalajara-jalisco-_JM
MLM2310453579,"'-renta-departamento-2-ambientes-ladron-de-guevara",26500,2,2,84,APARTMENT,RENT,LADRON DE GUEVARA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-2310453579-renta-departamento-2-ambientes-ladron-de-guevara-_JM
MLM2310657911,"'-departamento-en-lazaro-cardenas-guadalajara-con-2-recamaras-75-m-id-152965",14000,2,1,75,APARTMENT,RENT,LAZARO CARDENAS,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-2310657911-departamento-en-lazaro-cardenas-guadalajara-con-2-recamaras-75-m-id-152965-_JM
MLM2310696741,"'-departamento-en-lazaro-cardenas-guadalajara-con-2-recamaras-75-m-id-152963",14000,2,1,75,APARTMENT,RENT,LAZARO CARDENAS,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-2310696741-departamento-en-lazaro-cardenas-guadalajara-con-2-recamaras-75-m-id-152963-_JM
MLM2311641319,"'-casa-en-renta-en-tonala-guadalajara",11000,2,1,92,HOUSE,RENT,JARDINES DEL NILO,2025,https://inmuebles.mercadolibre.com.mx/casas/renta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-2311641319-casa-en-renta-en-tonala-guadalajara-_JM
MLM3467791978,"'-casa-en-venta-oportunidad-oportunidad-de-inversion-precio-de-remate-guadalajara-jalisco-ehc",1050000,3,2,206,HOUSE,SALE,BOSQUES DE LA VICTORIA,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3467791978-casa-en-venta-oportunidad-oportunidad-de-inversion-precio-de-remate-guadalajara-jalisco-ehc-_JM
MLM3508706296,"'-departamento-nuevo-en-venta-sant-uriel-chapalita-piso-11",6190000,2,2,99,APARTMENT,SALE,CHAPALITA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3508706296-departamento-nuevo-en-venta-sant-uriel-chapalita-piso-11-_JM
MLM3534402996,"'-casa-en-venta-en-colonia-americana",2100000,2,1,73,HOUSE,SALE,AMERICANA,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3534402996-casa-en-venta-en-colonia-americana-_JM
MLM3534519202,"'-casa-en-fraccionamiento-ubicada-en-colonia-san-agustin-jalisco-con-2-recamaras-y-102m2-a-un-costado-de-plazas-outlets",814928,2,1,102,HOUSE,SALE,SAN AGUSTIN,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3534519202-casa-en-fraccionamiento-ubicada-en-colonia-san-agustin-jalisco-con-2-recamaras-y-102m2-a-un-costado-de-plazas-outlets-_JM
MLM3537480336,"'-venta-departamento-colonia-villasenor-guadalajara-jalisco",1630000,3,1,55,APARTMENT,SALE,SANTA TERESITA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3537480336-venta-departamento-colonia-villasenor-guadalajara-jalisco-_JM
MLM3544339072,"'-departamento-2-rec-lumina-smart-living-chapultepec-entrega-inmediata",5457000,2,2,93,APARTMENT,SALE,AMERICANA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3544339072-departamento-2-rec-lumina-smart-living-chapultepec-entrega-inmediata-_JM
MLM3544357714,"'-departamento-entrega-inmediata-2-rec-lumina-smart-living-chapultepec",5564000,2,2,93,APARTMENT,SALE,AMERICANA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3544357714-departamento-entrega-inmediata-2-rec-lumina-smart-living-chapultepec-_JM
MLM3545368996,"'-casa-en-venta-en-jalisco-eo",725000,3,2,175,HOUSE,SALE,LA AURORA,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3545368996-casa-en-venta-en-jalisco-eo-_JM
MLM3546990798,"'-departamento-en-renta-providencia-guadalajara",39800,2,2,200,APARTMENT,RENT,PROVIDENCIA 1A SECCION,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3546990798-departamento-en-renta-providencia-guadalajara-_JM
MLM3547862674,"'-casa-en-venta-en-jardines-del-country-guadalajara-jal-oportunidad-unica-mg",3778864,4,2,210,HOUSE,SALE,JARDINES DEL COUNTRY,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3547862674-casa-en-venta-en-jardines-del-country-guadalajara-jal-oportunidad-unica-mg-_JM
MLM3550085480,"'-departamento-de-lujo-rinconada-margaritas",13500000,3,3,181,APARTMENT,SALE,PROVIDENCIA 1A SECCION,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3550085480-departamento-de-lujo-rinconada-margaritas-_JM
MLM3550109624,"'-casa-en-venta-en-san-andres-guadalajara",1460000,3,3,265,HOUSE,SALE,SAN ANDRES,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3550109624-casa-en-venta-en-san-andres-guadalajara-_JM
MLM3550150310,"'-departamento-de-lujo-en-venta-torre-cobalto-providencia",11350000,3,3,277,APARTMENT,SALE,PROVIDENCIA 1A SECCION,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3550150310-departamento-de-lujo-en-venta-torre-cobalto-providencia-_JM
MLM3550150322,"'-departamento-tipo-loft-de-lujo-en-venta-o-renta-hotel-demetria",24500000,2,2,360,APARTMENT,SALE,CHAPULTEPEC,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3550150322-departamento-tipo-loft-de-lujo-en-venta-o-renta-hotel-demetria-_JM
MLM3558366892,"'-casa-en-venta-cartera-bancaria-guadalajara-jalisco-jcbb6",1303137,3,1,70,HOUSE,SALE,LOMAS DEL PARAISO II,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3558366892-casa-en-venta-cartera-bancaria-guadalajara-jalisco-jcbb6-_JM
MLM3561365464,"'-venta-de-departamento-en-colonia-artesanos-guadalajara-jalisco",2670000,2,1,56,APARTMENT,SALE,ARTESANOS,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3561365464-venta-de-departamento-en-colonia-artesanos-guadalajara-jalisco-_JM
MLM3564276974,"'-casa-en-venta-frac-monumental-guadalajara-jalisco-4-recamaras-3-banos-2-estacionamientos-remate-bancario-jmjc9",1797000,4,3,150,HOUSE,SALE,MONUMENTAL,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3564276974-casa-en-venta-frac-monumental-guadalajara-jalisco-4-recamaras-3-banos-2-estacionamientos-remate-bancario-jmjc9-_JM
MLM3564771784,"'-venta-de-casa-en-remate-bancario-en-bosques-de-la-victoria-guadalajara-jalisco-jc",650000,3,1,210,HOUSE,SALE,BOSQUES DE LA VICTORIA,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3564771784-venta-de-casa-en-remate-bancario-en-bosques-de-la-victoria-guadalajara-jalisco-jc-_JM
MLM3572493108,"'-magnifica-casa-en-reforma-2594-colonia-ladron-de-guevara-guadalajara-jaisco-me",786633,4,3,385,HOUSE,SALE,LADRON DE GUEVARA,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3572493108-magnifica-casa-en-reforma-2594-colonia-ladron-de-guevara-guadalajara-jaisco-me-_JM
MLM3584708290,"'-colonia-moderna",4800000,2,2,117,APARTMENT,SALE,MODERNA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3584708290-colonia-moderna-_JM
MLM3587564456,"'-departamento-nuevo-en-renta-chapalita-san-uriel-zapopan",28000,2,2,99,APARTMENT,RENT,CHAPALITA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3587564456-departamento-nuevo-en-renta-chapalita-san-uriel-zapopan-_JM
MLM3590531538,"'-casa-en-venta-en-guadalajara-eo",700000,4,3,115,HOUSE,SALE,JALISCO,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3590531538-casa-en-venta-en-guadalajara-eo-_JM
MLM3591785176,"'-excelente-oportunidad-casa-en-venta-muy-por-debajo-del-costo-comercial-jardines-de-la-paz-guadalajara-jal",610000,3,2,125,HOUSE,SALE,JARDINES DE LA PAZ,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3591785176-excelente-oportunidad-casa-en-venta-muy-por-debajo-del-costo-comercial-jardines-de-la-paz-guadalajara-jal-_JM
MLM3593134708,"'-departamento-en-renta-en-fraccionamiento-los-arcos-sur-2-recamaras",25000,2,2,99,APARTMENT,RENT,AV VALLARTA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3593134708-departamento-en-renta-en-fraccionamiento-los-arcos-sur-2-recamaras-_JM
MLM3595987134,"'-casa-en-venta-en-la-calle-camino-a-a-providencia-guadalajara-jalisco-remate-bancario-jmjc4",688000,2,1,55,APARTMENT,SALE,VILLAS DE SAN JUAN,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3595987134-casa-en-venta-en-la-calle-camino-a-a-providencia-guadalajara-jalisco-remate-bancario-jmjc4-_JM
MLM3601856590,"'-casa-en-la-colonia-vicente-guerrero-guadalajara-jalisco-remate-bancario",638000,3,2,110,HOUSE,SALE,VICENTE GUERRERO,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3601856590-casa-en-la-colonia-vicente-guerrero-guadalajara-jalisco-remate-bancario-_JM
MLM3602116668,"'-venta-de-casa-en-guadalajara-col-chapalita",640000,4,3,475,HOUSE,SALE,CHAPALITA,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3602116668-venta-de-casa-en-guadalajara-col-chapalita-_JM
MLM3604432824,"'-casa-remodelada-en-venta-18-de-marzo-guadalajara",5350000,4,3,210,HOUSE,SALE,18 DE MARZO,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3604432824-casa-remodelada-en-venta-18-de-marzo-guadalajara-_JM
MLM3604521898,"'-departamento-en-renta-o-venta-en-central-park",40000,2,2,132,APARTMENT,RENT,VALLARTA SAN JORGE,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3604521898-departamento-en-renta-o-venta-en-central-park-_JM
MLM3606082162,"'-atencion-inversionistas-venta-de-casa-en-remate-bancario-col-belisario-dominguez-guadalajara",461088,3,2,200,HOUSE,SALE,CIRCUNVALACION BELISARIO,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3606082162-atencion-inversionistas-venta-de-casa-en-remate-bancario-col-belisario-dominguez-guadalajara-_JM
MLM3608659306,"'-departamento-nuevo-en-renta-colomos-providencia",34000,2,2,112,APARTMENT,RENT,COLOMOS PROVIDENCIA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3608659306-departamento-nuevo-en-renta-colomos-providencia-_JM
MLM3610070458,"'-casa-en-venta-en-col-san-juan-bosco-oblatos-guadalajara-jalisco-nm",322280,4,3,280,HOUSE,SALE,SAN JUAN BOSCO,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3610070458-casa-en-venta-en-col-san-juan-bosco-oblatos-guadalajara-jalisco-nm-_JM
MLM3612842212,"'-departamento-en-venta-country-club",11900000,2,2,172,APARTMENT,SALE,COUNTRY CLUB,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3612842212-departamento-en-venta-country-club-_JM
MLM3613283994,"'-departamento-nuevo-en-venta-torre-vibranta",4957000,2,2,84,APARTMENT,SALE,OBRERA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3613283994-departamento-nuevo-en-venta-torre-vibranta-_JM
MLM3613295556,"'-se-vende-departamento-en-la-colonia-americana-guadalajara",5450000,3,3,123,APARTMENT,SALE,AMERICANA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3613295556-se-vende-departamento-en-la-colonia-americana-guadalajara-_JM
MLM3618260106,"'-departamento-en-venta-minerva-lopez-cotilla-minerva",4950000,2,2,107,APARTMENT,SALE,ARCOS VALLARTA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3618260106-departamento-en-venta-minerva-lopez-cotilla-minerva-_JM
MLM3631325732,"'-departamento-en-remate-bancario-italia-providencia-guadalajara",635000,3,2,110,APARTMENT,SALE,ITALIA PROVIDENCIA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3631325732-departamento-en-remate-bancario-italia-providencia-guadalajara-_JM
MLM3632051148,"'-venta-de-departamentos-en-loreto-country-club",6122000,2,2,75,APARTMENT,SALE,COUNTRY CLUB,2025,https://inmuebles.mercadolibre.com.mx/departamentos/venta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3632051148-venta-de-departamentos-en-loreto-country-club-_JM
MLM3635523342,"'-departamento-amueblado-en-renta-en-col-ladron-de-guevara",23000,2,2,96,APARTMENT,RENT,LADRON DE GUEVARA,2025,https://inmuebles.mercadolibre.com.mx/departamentos/renta/jalisco/guadalajara/,departamento.mercadolibre.com.mx/MLM-3635523342-departamento-amueblado-en-renta-en-col-ladron-de-guevara-_JM
MLM3637819106,"'-casa-en-venta-en-guadalajara-jalisco",790000,3,2,255,HOUSE,SALE,BALCONES DE OBLATOS,2025,https://inmuebles.mercadolibre.com.mx/casas/venta/jalisco/guadalajara/,casa.mercadolibre.com.mx/MLM-3637819106-casa-en-venta-en-guadalajara-jalisco-_JM
